movie_title,title,review,rating,helpful,total,date
Howl's Moving Castle," my favorite
","Howl is my favorite male lead in Hayao Miyazaki's comic book movies. The Real Howl was like a child, scared and insecure, not perfect and calm as he seemed
The sweet, handsome Howl was the girl of my dreams.",10,0,0,24 March 2020
Mulan," wow
","I like this film because I think it is a positive educational film that has established the image of the ancient female hero through the tortuous story of Mulan joining the army on behalf of his father, and has promoted the traditional virtues of filial piety, perseverance, patriotism and so on",9,0,0,22 March 2020
My Neighbor Totoro," heal
","This film has brought me a warm and happy feeling, but also very healing heart",9,0,0,23 March 2020
Forrest Gump," He ran for a lifetime and won a lifetime.
","The correct life generally goes through 'running'. When you are constantly running, you can see the end point, you can't see the end point, you are moving forward as much as possible. Every time you encounter a station on the way, you can choose to pass or Staying, each choice may lead to countless results, just as it is impossible to predict the taste of the next piece of chocolate, and every time you think, there may not be an answer. Like the doubts described in the movie, do we each have our own destiny, or Like a feather, fluttering in the wind.",10,1,1,17 March 2020
Spirited Away," Stay true to yourself
","Chihiro is really a super kind and brave girl, at the same time, the film is also teaching us to keep the original heart and good, is a very good and educational animation film",10,0,0,20 March 2020
Twilight," love
","Love is letting someone become your greatest weakness ,then going all you can do to protect each other",7,0,1,19 March 2020
Coco," Inspiration and education
","This movie tells us that when we encounter setbacks in our pursuit of dreams, we must face the difficulties. In life, we must meet some people with disguised masks, and we should learn to identify the good or bad of those people. Don't look at the appearance of a person to decide the nature of a person, we should be good at discovering the beauty of heart of everyone. You should believe that every relative is the best for you, and your relative will not harm you.",9,0,0,18 March 2020
The Lion King," Touching
","This is a film full of memories, to see it again will still be shocked.
This is about growth, responsibility of the story, full of the power of justice, a happy ending, people still moved!",9,0,0,28 March 2020
The Shawshank Redemption," process is important
","'Redemption of Shawshank' is actually a kind of redemption of self. A life that pursues oneself is not just a dream, it is only how to do it yourself. Regardless of the outcome, this process is important.",10,0,0,16 March 2020
Aladdin," be a good guy
","This movie has taught me that if you keep your promises, cherish your friendships, and live up to the expectations of others, you can be a man who is invincible, even if you have no magic.",8,0,0,25 March 2020
